"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"15391","경상남도 김해시 삼계동","1549","1549","0000","삼계한라비발디센텀시티","64.3971","202605","02","29,500","-","7","개인","개인","2021","두곡로 15","-","중개거래","경남 김해시","-"
"15392","경기도 안성시 금광면 신양복리","139-1","0139","0001","홍익","59.9210","202605","02","15,800","-","9","개인","개인","2001","종합운동장로 132","-","중개거래","경기 안성시","-"
"15393","경기도 수원시 권선구 권선동","1035","1035","0000","수원시청역SKVIEW","84.8800","202605","02","61,700","-","3","개인","개인","2008","권선로694번길 25","-","중개거래","경기 수원시 권선구","-"
"15394","경기도 화성시 동탄구 영천동","662","0662","0000","동탄역센트럴상록아파트","59.9800","202605","02","94,000","-","7","개인","개인","2017","동탄대로22길 9","-","중개거래","경기 화성시 동탄구","-"
"15395","경상남도 김해시 삼계동","1410-2","1410","0002","분성마을5단지푸르지오","84.9378","202605","02","23,000","-","12","개인","개인","2006","가야로 19","-","중개거래","경남 김해시","-"
"15396","인천광역시 남동구 논현동","732-1","0732","0001","논현힐스테이트","84.9179","202605","02","54,300","-","22","개인","개인","2010","논고개로68번길 49","-","중개거래","인천 남동구","-"
"15397","강원특별자치도 춘천시 퇴계동","1015","1015","0000","퇴계주공6차","59.8300","202605","02","20,500","-","10","개인","개인","2002","지석로 64","-","중개거래","강원 춘천시","-"
"15398","대구광역시 북구 태전동","198","0198","0000","화성파크드림와이드","84.9898","202605","02","25,000","-","2","개인","개인","2008","태전로3길 24","-","중개거래","대구 북구","-"
"15399","충청북도 청주시 청원구 오창읍 주성리","562","0562","0000","오창모아미래도와이드시티","74.7518","202605","02","29,900","-","3","개인","개인","2016","2산단로 167","-","중개거래","충북 청주시 청원구","-"
"15400","경상남도 양산시 물금읍 가촌리","1323","1323","0000","양산코오롱하늘채","59.8360","202605","02","23,400","-","21","개인","개인","2020","가촌서로 45","-","중개거래","경남 양산시","-"
"15401","부산광역시 동래구 온천동","1838","1838","0000","동래효성해링턴플레이스","84.5742","202605","02","69,500","-","38","개인","개인","2019","아시아드대로255번길 14","-","중개거래","부산 동래구","-"
"15402","경상남도 통영시 미수동","397-3","0397","0003","신우파라다이스","84.9427","202605","02","18,400","-","13","개인","개인","2002","미우지해안로 17","-","중개거래","경남 통영시","-"
"15403","경기도 고양시 덕양구 고양동","730","0730","0000","푸른마을5단지","59.9768","202605","02","27,000","-","17","개인","개인","2007","푸른마을로 56","-","중개거래","경기 고양시 덕양구","-"
"15404","세종특별자치시  아름동","1356","1356","0000","범지기마을 4단지","84.8568","202605","02","53,500","-","7","개인","개인","2014","달빛로 109","-","중개거래","세종","-"
"15405","경기도 화성시 동탄구 산척동","791","0791","0000","중흥에스클래스에듀하이","83.0109","202605","02","64,800","-","3","개인","개인","2019","동탄순환대로17길 31","-","중개거래","경기 화성시 동탄구","-"
"15406","경기도 수원시 권선구 구운동","889","0889","0000","일월청구","59.9700","202605","02","46,750","-","17","개인","개인","2001","수성로35번길 60","-","중개거래","경기 수원시 권선구","-"
"15407","경상남도 김해시 진영읍 진영리","1611-3","1611","0003","중흥에스-클래스진영1단지","59.9769","202605","02","14,300","-","6","개인","개인","2006","장등로 55","-","중개거래","경남 김해시","-"
"15408","경기도 이천시 증포동","244-3","0244","0003","대우2","59.9880","202605","02","15,200","-","11","개인","개인","1998","이섭대천로1407번길 38","-","중개거래","경기 이천시","-"
"15409","경기도 화성시 병점구 병점동","881","0881","0000","병점역아이파크캐슬","59.8900","202605","02","64,700","-","18","개인","개인","2021","병점노을로 31","-","중개거래","경기 수원시 장안구, 경기 화성시 병점구","-"
"15410","부산광역시 동래구 안락동","1258","1258","0000","안락경동리인","84.9844","202605","02","56,000","-","25","개인","개인","2015","충렬대로446번길 67","-","중개거래","부산 동래구","-"
"15411","강원특별자치도 춘천시 온의동","591","0591","0000","춘천센트럴파크푸르지오","84.8968","202605","02","57,000","-","9","개인","개인","2021","스포츠타운길 501","-","중개거래","강원 춘천시","-"
"15412","대구광역시 달서구 본리동","76-1","0076","0001","성당래미안e-편한세상2단지","84.8800","202605","02","33,500","-","8","개인","개인","2009","장기로 145","-","중개거래","대구 달서구, 대구 달성군","-"
"15413","경상남도 김해시 삼계동","1549","1549","0000","삼계한라비발디센텀시티","84.9743","202605","02","37,200","-","2","개인","개인","2021","두곡로 15","-","중개거래","경남 김해시","-"
"15414","경상남도 양산시 물금읍 가촌리","1271-1","1271","0001","양우내안애2차아파트","84.6701","202605","02","36,700","-","15","개인","개인","2016","물금로 160","-","중개거래","경남 양산시","-"
"15415","강원특별자치도 원주시 지정면 가곡리","1464","1464","0000","호반베르디움더리버","59.9991","202605","02","22,950","-","15","개인","개인","2019","신지정로 265","-","중개거래","강원 원주시","-"
"15416","경기도 수원시 권선구 오목천동","542","0542","0000","청구1차","73.0100","202605","02","33,000","-","14","개인","개인","2000","오목천로39번길 8","-","중개거래","경기 수원시 권선구, 경기 화성시 병점구","-"
"15417","경기도 평택시 지제동","가-","0000","0000","지제역더샵센트럴시티","84.9247","202605","02","84,200","-","9","개인","개인","2022","지제동삭1로 41","-","중개거래","경기 평택시","-"
"15418","경기도 용인시 기흥구 동백동","596","0596","0000","백현마을한라비발디(1차)","84.9890","202605","02","47,200","-","2","개인","개인","2006","동백7로 97","-","중개거래","경기 용인시 기흥구","-"
"15419","인천광역시 부평구 부평동","1017","1017","0000","부평역해링턴플레이스","59.9290","202605","02","59,200","-","45","개인","개인","2024","동수로 36","-","중개거래","인천 부평구","-"
"15420","경기도 화성시 동탄구 청계동","516","0516","0000","동탄역시범대원칸타빌아파트","84.7050","202605","02","107,000","-","2","개인","개인","2015","동탄대로시범길 53","-","중개거래","경기 화성시 동탄구","-"
"15421","인천광역시 부평구 부개동","499-2","0499","0002","푸른마을한신,삼부","99.8600","202605","02","59,700","-","21","개인","개인","1999","부개로 58","-","중개거래","인천 부평구","-"
"15422","경기도 화성시 병점구 능동","1039","1039","0000","서동탄역우남퍼스트빌아파트","84.2119","202605","02","39,400","-","7","개인","개인","2002","10용사로 286","-","중개거래","경기 화성시 동탄구, 경기 화성시 병점구","-"
"15423","광주광역시 광산구 산월동","886-2","0886","0002","부영사랑으로7차","84.9931","202605","02","29,500","-","11","개인","개인","2007","산월로 80","-","중개거래","광주 광산구","-"
"15424","광주광역시 서구 동천동","506","0506","0000","동천센트럴파크","75.9900","202605","02","27,500","-","16","개인","개인","2007","동천로 11","-","중개거래","광주 서구","-"
"15425","충청남도 당진시 읍내동","1687","1687","0000","당진아이파크","59.9800","202605","02","27,000","-","21","개인","개인","2022","당진중앙2로 290","-","중개거래","충남 당진시","-"
"15426","부산광역시 북구 만덕동","774","0774","0000","럭키","84.2800","202605","02","17,200","-","7","개인","개인","1991","덕천로 194","-","중개거래","부산 북구","-"
"15427","전북특별자치도 전주시 완산구 효자동3가","1473-5","1473","0005","서곡대림","59.9300","202605","02","18,500","-","11","개인","개인","1999","서곡로 11","-","중개거래","전북 전주시 완산구","-"
"15428","경상남도 창원시 성산구 대방동","374","0374","0000","대방동성","60.0000","202605","02","24,500","-","17","개인","개인","1996","대암로 282","-","중개거래","경남 창원시 성산구","-"
"15429","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.1350","202605","02","83,000","-","13","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","-"
"15430","전라남도 목포시 산정동","225-25","0225","0025","현대청호","84.8900","202605","02","3,900","-","4","개인","개인","1991","산정로203번길 29","-","중개거래","전남 목포시","-"
"15431","전라남도 목포시 용해동","169","0169","0000","대화파크","59.9700","202605","02","6,900","-","12","개인","개인","1995","안장산로 44-2","-","중개거래","전남 목포시","-"
"15432","충청남도 아산시 모종동","643","0643","0000","모종캐슬어울림3단지","84.9720","202605","02","34,000","-","17","개인","개인","2017","모종남로22번길 11","-","중개거래","충남 아산시","-"
"15433","부산광역시 남구 문현동","1234","1234","0000","베스티움","59.9574","202605","02","49,300","-","24","개인","개인","2019","고동골로 29","-","중개거래","부산 기장군, 부산 남구","-"
"15434","강원특별자치도 원주시 단구동","1711","1711","0000","원주단구내안애카운티에듀파크2단지","84.9024","202605","02","31,700","-","17","개인","개인","2020","오성마을길 63-30","-","중개거래","강원 원주시","-"
"15435","강원특별자치도 춘천시 퇴계동","1052","1052","0000","퇴계이안","84.9877","202605","02","33,300","-","7","개인","개인","2007","영서로 2169","-","중개거래","강원 춘천시","-"
"15436","강원특별자치도 원주시 지정면 가곡리","1470-1","1470","0001","원주기업도시유보라아이비파크2단지(2-2블록)","84.9863","202605","02","31,800","-","20","개인","개인","2019","조엄로 397","-","중개거래","강원 원주시","-"
"15437","강원특별자치도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","49.8500","202605","02","13,000","-","15","개인","개인","2000","연주로 241-7","-","중개거래","강원 강릉시","-"
"15438","강원특별자치도 홍천군 홍천읍 연봉리","468","0468","0000","현대","59.4450","202605","02","15,400","-","2","개인","개인","1996","연봉중앙로 18","-","중개거래","강원 홍천군","-"
"15439","전북특별자치도 전주시 덕진구 송천동2가","1280","1280","0000","전주송천(2)주공11","51.8800","202605","02","17,300","-","12","개인","개인","2004","천마산로 33","-","중개거래","전북 전주시 덕진구","-"
